position_id,member_id,title,department,faculty,institution,affiliation_type,url,raw_text,sort_order,extraction_source,strict_extracted,permissive_extracted,permissive_only
pos_59d4ca344b,mem_d71eba52b6,Brenda Strafford Foundation Chair in Alzheimer Research,,,,,,Brenda Strafford Foundation Chair in Alzheimer Research,5,both,yes,yes,no
pos_836d62c101,mem_d71eba52b6,Full Member,,,,,,Full Member,6,both,yes,yes,no
pos_83537d8177,mem_d71eba52b6,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,7,both,yes,yes,no
pos_b11b0f0272,mem_d71eba52b6,Libin Cardiovascular Institute,,,,,,Libin Cardiovascular Institute,8,both,yes,yes,no
pos_2f22ddef88,mem_d71eba52b6,O'Brien Institute for Public Health,,,,,,O'Brien Institute for Public Health,9,both,yes,yes,no
pos_b11d7e651d,mem_d71eba52b6,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,10,both,yes,yes,no
pos_0c851b4052,mem_d71eba52b6,The Calvin,Phoebe and Joan Snyder Institute for Chronic Diseases,,,,,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",11,both,yes,yes,no
pos_b99428b723,mem_95295c7522,Full Member,,,,,,Full Member,0,both,yes,yes,no
pos_9e8fefd741,mem_95295c7522,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,1,both,yes,yes,no
pos_3e09d0874d,mem_581f118e90,Assistant Professor,,,,,,Assistant Professor,0,both,yes,yes,no
pos_887f73a3e9,mem_581f118e90,Schulich School of Engineering,Department of Biomedical Engineering,Schulich School Of Engineering,,,https://schulich.ucalgary.ca/biomedical,"Schulich School of Engineering, Department of Biomedical Engineering",1,both,yes,yes,no
pos_464792a3d3,mem_581f118e90,Schulich School of Engineering,Department of Electrical and Software Engineering,Schulich School Of Engineering,,,https://schulich.ucalgary.ca/electrical-software,"Schulich School of Engineering, Department of Electrical and Software Engineering",2,both,yes,yes,no
pos_d0d65ab994,mem_581f118e90,Full Member,,,,,,Full Member,3,both,yes,yes,no
pos_e9039cbc59,mem_581f118e90,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,4,both,yes,yes,no
pos_ea1d53f8f9,mem_581f118e90,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,5,both,yes,yes,no
pos_649eb6aebf,mem_581f118e90,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,6,both,yes,yes,no
pos_00b1ce29d1,mem_27ca2caae0,Full Member,,,,,,Full Member,0,both,yes,yes,no
pos_c06b837cc3,mem_27ca2caae0,Hotchkiss Brain Institute,Mathison Centre for Mental Health Research and Education,,,,,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",1,both,yes,yes,no
pos_40a45beb35,mem_27ca2caae0,Clinical Assistant Professor,,,,,,Clinical Assistant Professor,2,both,yes,yes,no
pos_c0cca4af49,mem_27ca2caae0,Cumming School of Medicine,Department of Psychiatry,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Psychiatry",3,both,yes,yes,no
pos_8ccefa1d45,mem_e5fb693498,Professor,,,,,,Professor,0,both,yes,yes,no
pos_6dc7aae1e4,mem_e5fb693498,Cumming School of Medicine,Department of Clinical Neurosciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Clinical Neurosciences",1,both,yes,yes,no
pos_7f8644b58a,mem_e5fb693498,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_e390d87c74,mem_e5fb693498,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_295665ef0b,mem_e5fb693498,Hotchkiss Brain Institute,Brain and Mental Health Research Clinics Initiative,,,,,"Hotchkiss Brain Institute, Brain and Mental Health Research Clinics Initiative",4,both,yes,yes,no
pos_db0026b8ac,mem_e5fb693498,Member,,,,,,Member,5,both,yes,yes,no
pos_05cb5da4f2,mem_e5fb693498,Arnie Charbonneau Cancer Institute,,,,,,Arnie Charbonneau Cancer Institute,6,both,yes,yes,no
pos_c9eea7175b,mem_94fbe54aaf,Associate Professor,,,,,,Associate Professor,0,both,yes,yes,no
pos_2636c05acf,mem_94fbe54aaf,Cumming School of Medicine,Department of Cell Biology and Anatomy,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Cell Biology and Anatomy",1,both,yes,yes,no
pos_fdae4a83a5,mem_94fbe54aaf,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_a1bf1d3940,mem_94fbe54aaf,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_6b94abd869,mem_94fbe54aaf,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,4,both,yes,yes,no
pos_ef285cb1db,mem_94fbe54aaf,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,5,both,yes,yes,no
pos_75f14a0761,mem_aa8dee36aa,Assistant Professor,,,,,,Assistant Professor,0,both,yes,yes,no
pos_b911944c18,mem_aa8dee36aa,Cumming School of Medicine,Department of Pediatrics,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Pediatrics",1,both,yes,yes,no
pos_23ce225931,mem_aa8dee36aa,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_d09bd5525f,mem_aa8dee36aa,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_d3d7f2e082,mem_aa8dee36aa,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,4,both,yes,yes,no
pos_b7e7c2fea4,mem_aa8dee36aa,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,5,both,yes,yes,no
pos_a2d368e55b,mem_f8e008892b,Director,,,,,,Director,0,both,yes,yes,no
pos_24308ea4eb,mem_f8e008892b,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,1,both,yes,yes,no
pos_e4ac8c4b7e,mem_f8e008892b,Professor,,,,,,Professor,2,both,yes,yes,no
pos_fdff5a56c4,mem_f8e008892b,Cumming School of Medicine,Department of Cell Biology and Anatomy,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Cell Biology and Anatomy",3,both,yes,yes,no
pos_ccbc879002,mem_f8e008892b,Full Member,,,,,,Full Member,4,both,yes,yes,no
pos_fec14e7006,mem_f8e008892b,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,5,both,yes,yes,no
pos_594c2d45b7,mem_f8e008892b,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,6,both,yes,yes,no
pos_17d468566a,mem_f8e008892b,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,7,both,yes,yes,no
pos_4d766299dd,mem_d5a7323094,Associate Professor,,,,,,Associate Professor,0,both,yes,yes,no
pos_b97012f10b,mem_d5a7323094,Schulich School of Engineering,Department of Biomedical Engineering,Schulich School Of Engineering,,,https://schulich.ucalgary.ca/biomedical,"Schulich School of Engineering, Department of Biomedical Engineering",1,both,yes,yes,no
pos_b304e3b531,mem_d5a7323094,Schulich School of Engineering,Department of Electrical and Software Engineering,Schulich School Of Engineering,,,https://schulich.ucalgary.ca/electrical-software,"Schulich School of Engineering, Department of Electrical and Software Engineering",2,both,yes,yes,no
pos_99f4c0e2bc,mem_d5a7323094,Adjunct Associate Professor,,,,adjunct,,Adjunct Associate Professor,3,both,yes,yes,no
pos_9cfe91e979,mem_d5a7323094,Cumming School of Medicine,Department of Radiology | Image Science,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Radiology | Image Science",4,both,yes,yes,no
pos_2f0389dfb6,mem_d5a7323094,Full Member,,,,,,Full Member,5,both,yes,yes,no
pos_3b0a49bf87,mem_d5a7323094,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,6,both,yes,yes,no
pos_ef29d9f3d9,mem_d5a7323094,Alberta Children's Hospital Research Institute,Owerko Centre,,,,,"Alberta Children's Hospital Research Institute, Owerko Centre",7,both,yes,yes,no
pos_d040f773ce,mem_d994767332,Clinical,,,,,,Clinical,0,both,yes,yes,no
pos_039f9466fc,mem_d994767332,Cumming School of Medicine,Department of Radiology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Radiology",1,both,yes,yes,no
pos_973f998b0e,mem_d994767332,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_0f83824234,mem_d994767332,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_07bd2c2e09,mem_4393bff7a6,Associate Dean (Graduate),,,,,,Associate Dean (Graduate),0,both,yes,yes,no
pos_4980198dcf,mem_4393bff7a6,Faculty of Kinesiology,,Faculty Of Kinesiology,,,,Faculty of Kinesiology,1,both,yes,yes,no
pos_3abb2a9cb4,mem_4393bff7a6,Professor,,,,,,Professor,2,both,yes,yes,no
pos_f3a452fcef,mem_4393bff7a6,Member,,,,,,Member,3,both,yes,yes,no
pos_f23c08fc64,mem_4393bff7a6,O'Brien Institute for Public Health,,,,,,O'Brien Institute for Public Health,4,both,yes,yes,no
pos_3f36671858,mem_4393bff7a6,Arnie Charbonneau Cancer Institute,,,,,,Arnie Charbonneau Cancer Institute,5,both,yes,yes,no
pos_8531595887,mem_4393bff7a6,Full Member,,,,,,Full Member,6,both,yes,yes,no
pos_dc4ab76789,mem_4393bff7a6,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,7,both,yes,yes,no
pos_f45c9db73b,mem_4393bff7a6,Associate Member,,,,associate member,,Associate Member,8,both,yes,yes,no
pos_5f0a6b5beb,mem_4393bff7a6,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,9,both,yes,yes,no
pos_8b04dae9f3,mem_0f24dba938,Chair: Killam Memorial Emerging Leader Chair,,,,,,Chair: Killam Memorial Emerging Leader Chair,0,both,yes,yes,no
pos_5588546c80,mem_0f24dba938,Faculty of Arts,Department of Psychology,Faculty Of Arts,,,https://arts.ucalgary.ca/,"Faculty of Arts , Department of Psychology",1,both,yes,yes,no
pos_60c436bbc7,mem_0f24dba938,Professor,,,,,,Professor,2,both,yes,yes,no
pos_1ee6539f3b,mem_0f24dba938,Full Member,,,,,,Full Member,3,both,yes,yes,no
pos_fb848f6bbb,mem_0f24dba938,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,4,both,yes,yes,no
pos_7c538ecc39,mem_0f24dba938,Mathison Centre for Mental Health Research and Education,,,,,,Mathison Centre for Mental Health Research and Education,5,both,yes,yes,no
pos_78ed199ea6,mem_0f24dba938,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,6,both,yes,yes,no
pos_81bb04fc14,mem_0f24dba938,Alberta Children's Hospital Research Institute,Owerko Centre,,,,,"Alberta Children's Hospital Research Institute, Owerko Centre",7,both,yes,yes,no
pos_4dccab2e21,mem_28292f693f,Professor,,,,,,Professor,0,both,yes,yes,no
pos_734f441131,mem_28292f693f,Cumming School of Medicine,Department of Community Health Sciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Community Health Sciences",1,both,yes,yes,no
pos_58ed681e49,mem_28292f693f,Honorary Adjunct Professor,,,,adjunct,,Honorary Adjunct Professor,2,both,yes,yes,no
pos_7d5cba3e90,mem_28292f693f,Faculty of Arts,Department of Anthropology and Archaeology,Faculty Of Arts,,,https://arts.ucalgary.ca/,"Faculty of Arts , Department of Anthropology and Archaeology",3,both,yes,yes,no
pos_9ccd3ed380,mem_28292f693f,Faculty of Social Work,Calgary Campus,Faculty Of Social Work,,,,"Faculty of Social Work, Calgary Campus",4,both,yes,yes,no
pos_6000b8fcd4,mem_28292f693f,Faculty of Veterinary Medicine,,Faculty Of Veterinary Medicine,,,,Faculty of Veterinary Medicine,5,both,yes,yes,no
pos_32ab9257e7,mem_28292f693f,Full Member,,,,,,Full Member,6,both,yes,yes,no
pos_988c253304,mem_28292f693f,Hotchkiss Brain Institute,Mathison Centre for Mental Health Research and Education,,,,,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",7,both,yes,yes,no
pos_1f843bdaef,mem_28292f693f,O'Brien Institute for Public Health,,,,,,O'Brien Institute for Public Health,8,both,yes,yes,no
pos_3d04d5bce6,mem_28292f693f,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,9,both,yes,yes,no
pos_717503fb99,mem_28292f693f,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,10,both,yes,yes,no
pos_1bb2ce152e,mem_28292f693f,Faculty of Veterinary Medicine,Office of One Health,Faculty Of Veterinary Medicine,,,,"Faculty of Veterinary Medicine, Office of One Health",11,both,yes,yes,no
pos_550118b498,mem_28292f693f,Member,Smart Cities Working Group,,,,,"Member, Smart Cities Working Group",12,both,yes,yes,no
pos_d2f9a41ca9,mem_28292f693f,Faculty of Arts,Calgary Institute for the Humanities,Faculty Of Arts,,,https://arts.ucalgary.ca/,"Faculty of Arts , Calgary Institute for the Humanities",13,both,yes,yes,no
pos_401e08e864,mem_5fb66a15c5,Clinical Associate Professor,,,,,,Clinical Associate Professor,0,both,yes,yes,no
pos_5440ff9522,mem_5fb66a15c5,Cumming School of Medicine,,Cumming School Of Medicine,,,,Cumming School of Medicine,1,both,yes,yes,no
pos_4dd6ae691a,mem_5fb66a15c5,Associate Member,,,,associate member,,Associate Member,2,both,yes,yes,no
pos_e49ce27358,mem_5fb66a15c5,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_0fd4f0b633,mem_86be4543f1,Associate Professor,,,,,,Associate Professor,0,both,yes,yes,no
pos_a72d37ef3e,mem_86be4543f1,Cumming School of Medicine,Department of Physiology and Pharmacology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Physiology and Pharmacology",1,both,yes,yes,no
pos_ad84a37a93,mem_86be4543f1,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_f36a80f74d,mem_86be4543f1,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_7c782f0ccf,mem_67b2999f43,Department Head,,,,,,Department Head,0,both,yes,yes,no
pos_8911c41456,mem_67b2999f43,Faculty of Arts,Department of Psychology,Faculty Of Arts,,,https://arts.ucalgary.ca/,"Faculty of Arts , Department of Psychology",1,both,yes,yes,no
pos_c789462a01,mem_67b2999f43,Professor,,,,,,Professor,2,both,yes,yes,no
pos_5e657d9c8f,mem_67b2999f43,Full Member,,,,,,Full Member,3,both,yes,yes,no
pos_581ab5819b,mem_67b2999f43,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,4,both,yes,yes,no
pos_312f3c7247,mem_67b2999f43,Adjunct Professor,,,,adjunct,,Adjunct Professor,5,both,yes,yes,no
pos_bd604a266d,mem_67b2999f43,Cumming School of Medicine,Department of Physiology and Pharmacology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Physiology and Pharmacology",6,both,yes,yes,no
pos_35ab8db6bf,mem_9d290c25df,Clinical Professor,,,,,,Clinical Professor,0,both,yes,yes,no
pos_759b7ccacd,mem_9d290c25df,Cumming School of Medicine,Department of Pediatrics,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Pediatrics",1,both,yes,yes,no
pos_a00dd42fa2,mem_9d290c25df,Director of NeuroCritical Care,,,,,,Director of NeuroCritical Care,2,both,yes,yes,no
pos_0651fb03e2,mem_9d290c25df,Alberta Childrens Hospital,,,,,,Alberta Childrens Hospital,3,both,yes,yes,no
pos_1b1e058684,mem_9d290c25df,Scientific Director,Clinical Research,,,,,"Scientific Director, Clinical Research",4,both,yes,yes,no
pos_2888ec48bf,mem_9d290c25df,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,5,both,yes,yes,no
pos_9013181f97,mem_9d290c25df,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,6,both,yes,yes,no
pos_8f593e3576,mem_9d290c25df,Care Transformation for Children Program Interim Lead,,,,,,Care Transformation for Children Program Interim Lead,7,both,yes,yes,no
pos_7b85ebbdd6,mem_9d290c25df,Full Member,,,,,,Full Member,8,both,yes,yes,no
pos_08a59ad333,mem_9d290c25df,Hotchkiss Brain Institute,Brain and Mental Health Research Clinics Initiative,,,,,"Hotchkiss Brain Institute, Brain and Mental Health Research Clinics Initiative",9,both,yes,yes,no
pos_73f3b9a047,mem_a055827ead,Professor - Medicine,,,,,,Professor - Medicine,0,both,yes,yes,no
pos_c73e07cc83,mem_a055827ead,Cumming School of Medicine,Department of Clinical Neurosciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Clinical Neurosciences",1,both,yes,yes,no
pos_5472bae2f9,mem_a055827ead,Senior Medical Director,,,,,,Senior Medical Director,2,both,yes,yes,no
pos_964b7555c5,mem_a055827ead,Cardiovascular Health and Stroke Strategic Clinical Network,,,,,,Cardiovascular Health and Stroke Strategic Clinical Network,3,both,yes,yes,no
pos_4c2978e4f2,mem_a055827ead,Cumming School of Medicine,Department of Community Health Sciences,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Community Health Sciences",4,both,yes,yes,no
pos_e6db6c07f6,mem_a055827ead,Cumming School of Medicine,Department of Medicine,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Medicine",5,both,yes,yes,no
pos_3d425182c2,mem_a055827ead,Cumming School of Medicine,Department of Radiology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Radiology",6,both,yes,yes,no
pos_725476455c,mem_a055827ead,Full Member,,,,,,Full Member,7,both,yes,yes,no
pos_c42b058d06,mem_a055827ead,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,8,both,yes,yes,no
pos_3aa7250820,mem_a055827ead,Libin Cardiovascular Institute,,,,,,Libin Cardiovascular Institute,9,both,yes,yes,no
pos_75cbf207d7,mem_a055827ead,O'Brien Institute for Public Health,,,,,,O'Brien Institute for Public Health,10,both,yes,yes,no
pos_41406c1df3,mem_3d17c87dc2,Professor Emeritus,,,,emeritus,,Professor Emeritus,0,both,yes,yes,no
pos_1e0ab92c28,mem_3d17c87dc2,Cumming School of Medicine,Department of Biochemistry and Molecular Biology,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Biochemistry and Molecular Biology",1,both,yes,yes,no
pos_c18a51f458,mem_3d17c87dc2,Emeritus Member,,,,emeritus,,Emeritus Member,2,both,yes,yes,no
pos_c18b531faf,mem_3d17c87dc2,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_416f601077,mem_a1ecc4eb97,Professor,,,,,,Professor,0,both,yes,yes,no
pos_deda3f3eb5,mem_a1ecc4eb97,Cumming School of Medicine,Department of Medical Genetics,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Medical Genetics",1,both,yes,yes,no
pos_2d2a2736ed,mem_a1ecc4eb97,Associate Member,,,,associate member,,Associate Member,2,both,yes,yes,no
pos_40b1348b8d,mem_a1ecc4eb97,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_ef948f4ac0,mem_a1ecc4eb97,Child Health & Wellness Researcher,,,,,,Child Health & Wellness Researcher,4,both,yes,yes,no
pos_6fabc7f041,mem_a1ecc4eb97,Alberta Children's Hospital Research Institute,,,,,,Alberta Children's Hospital Research Institute,5,both,yes,yes,no
pos_82bd6e9474,mem_e92a3a57cf,Professor,,,,,,Professor,0,both,yes,yes,no
pos_46d5017ff6,mem_e92a3a57cf,Cumming School of Medicine,Department of Clinical Neurosciences | Translational Neuroscience,Cumming School Of Medicine,,,,"Cumming School of Medicine, Department of Clinical Neurosciences | Translational Neuroscience",1,both,yes,yes,no
pos_897a7e66f8,mem_e92a3a57cf,Full Member,,,,,,Full Member,2,both,yes,yes,no
pos_e0edd840b6,mem_e92a3a57cf,Hotchkiss Brain Institute,,,,,,Hotchkiss Brain Institute,3,both,yes,yes,no
pos_e41cf6c124,mem_b03440b234,Clinical Assistant Professor,,,,,,Clinical Assistant Professor,0,both,yes,yes,no
