education_id,member_id,degree,institution,field_of_study,year,raw_text,sort_order,extraction_source,strict_extracted,permissive_extracted,permissive_only
edu_124e9337ac,mem_473d2f19dd,,She rejoined the University of Calgary in her current leadership role in May 2023 from the Icahn School of Medicine at Mount Sinai (ISMMS) in NY where she was the Bludhorn Professor of International Medicine and Vice Chair for Clinical Research Neurology. She was also Chief of the Division of Health Outcomes and Knowledge Translation Research across the ISMMS health system. She is a health services researcher and an epileptologist.,,2023,She rejoined the University of Calgary in her current leadership role in May 2023 from the Icahn School of Medicine at Mount Sinai (ISMMS) in NY where she was the Bludhorn Professor of International Medicine and Vice Chair for Clinical Research Neurology. She was also Chief of the Division of Health Outcomes and Knowledge Translation Research across the ISMMS health system. She is a health services researcher and an epileptologist.,5,both,yes,yes,no
edu_652e3a0faa,mem_473d2f19dd,,,,2017,"She is past President of the Canadian League Against Epilepsy (CLAE), past Chair of ILAE North America of the International League Against Epilepsy (ILAE) and Chair of the ILAE Standards and Best Practice Council. She is a member of the CLAE, ILAE and American Epilepsy Society executive committees. She is Associate Editor for Epilepsia the leading international epilepsy journal and sits on the editorial board of JAMA Neurology . She has published over 300 peer reviewed articles and her work has been cited more than 29,000 times. She has been the recipient of over 50 research, teaching and clinical awards, including the ILAE Ambassador for Epilepsy Award in 2017.",6,both,yes,yes,no
edu_e876389d17,mem_473d2f19dd,,,,,"As part of her research program, she studies appropriateness and quality-of-care, health outcomes (especially surgical) and psychiatric comorbidities, and determines how best to optimize these outcomes in people living with epilepsy and other neurological conditions. Her team uses a variety of data sources (e.g., big data such as electronic health records, administrative data, registry data) and statistical approaches to study neurological outcomes and to develop prediction tools and decision models to help clinicians provide the best possible care to persons living with epilepsy and other neurological conditions. She is also involved in knowledge translation research (including development of e-tools and apps) to enhance the dissemination of evidence-based practice to improve neurological care.",7,both,yes,yes,no
edu_b55349c667,mem_473d2f19dd,,,,,"She maintains an active inpatient epilepsy practice within Alberta Health Services. Her ultimate goal as a department leader, researcher, teacher and clinician is to make sure that people living with neurological conditions receive timely, appropriate and cost-effective quality care.",8,both,yes,yes,no
edu_c7e6ce3a7d,mem_953f193ead,,University of Karachi,,1980,"B.S. Physiology, University of Karachi, 1980",0,both,yes,yes,no
edu_e292df43e8,mem_953f193ead,Doctor of Philosophy,University of Leeds,Doctor of Philosophy Neurophysiology,1988,"Doctor of Philosophy Neurophysiology, University of Leeds, 1988",1,both,yes,yes,no
edu_d27eb7f203,mem_953f193ead,,University of Karachi,,1982,"M.S. Neurophysiology, University of Karachi, 1982",2,both,yes,yes,no
edu_91067f6318,mem_cce204cb8c,,Post-Doctorate - Canadian Research Institute for Social Policy Social Support and Social Policy,,2004,"Post-Doctorate - Canadian Research Institute for Social Policy Social Support and Social Policy, University of New Brunswick, 2004",0,both,yes,yes,no
edu_3b69863c77,mem_cce204cb8c,,Post-Doctorate - Centre for Health Promotion Studies Social Support,,2003,"Post-Doctorate - Centre for Health Promotion Studies Social Support, University of Alberta, 2003",1,both,yes,yes,no
edu_be7853a440,mem_cce204cb8c,PhD,University of Alberta,PhD Nursing,1998,"PhD Nursing, University of Alberta, 1998",2,both,yes,yes,no
edu_3de6ce4ad5,mem_cce204cb8c,,MN University of Alberta,,1994,"MN University of Alberta, 1994",3,both,yes,yes,no
edu_53ac158905,mem_cce204cb8c,,BN University of New Brunswick,,1991,"BN University of New Brunswick, 1991",4,both,yes,yes,no
edu_6912c3d8cd,mem_c695f19acd,,Stanford University,,,"Postdoctoral Felllowship Medical Image Processing, Stanford University,",0,both,yes,yes,no
edu_8ee3754828,mem_c695f19acd,,University of Hamburg,,,"Doctorate Medical Image Processing, University of Hamburg,",1,both,yes,yes,no
edu_fb624ac329,mem_c695f19acd,MSc,Technical University of Kaiserslautern,MSc Medical Physics,,"MSc Medical Physics, Technical University of Kaiserslautern,",2,both,yes,yes,no
edu_55c5f1ee35,mem_c695f19acd,,University of Hamburg,,,"Dipl.-Inf. (German Diploma) Computer Science, University of Hamburg,",3,both,yes,yes,no
edu_037d3dda0a,mem_c6655391af,,University of British Columbia,,1968,"B.S. Biological Sciences, University of British Columbia, 1968",0,both,yes,yes,no
edu_27a2869129,mem_c6655391af,Doctor of Philosophy,University of Saskatchewan,Doctor of Philosophy Genetic Biology,1973,"Doctor of Philosophy Genetic Biology, University of Saskatchewan, 1973",1,both,yes,yes,no
edu_573f22c45b,mem_c6655391af,,University of British Columbia,,1970,"M.S. Genetic Biology, University of British Columbia, 1970",2,both,yes,yes,no
edu_b939cec6c5,mem_a27c0b453b,PhD,I completed PhD training in neuroscience at Johns Hopkins School of Medicine,with the main work published in the journal Nature . My postdoctoral work at NIH focused on neurological disorders. My group is investigating the mechanisms underlying neurodevelopmental disorders such as Fragile X Syndrome and autism in rodent models,,"I completed PhD training in neuroscience at Johns Hopkins School of Medicine, with the main work published in the journal Nature . My postdoctoral work at NIH focused on neurological disorders. My group is investigating the mechanisms underlying neurodevelopmental disorders such as Fragile X Syndrome and autism in rodent models, and has developed experimental therapeutics that can reverse the disease-modeling phenotype. I am affiliated with the programs of Precision Medicine & Disease Mechanisms and Child Brain & Mental Health at ACHRI, and the priority areas of Neurodevelopment and Spinal Cord Nerve Injury and Pain (SCNIP) at HBI.",0,both,yes,yes,no
edu_f0f503439f,mem_d3afbe9061,,Ca' Foscari University,,2020,"Post-doctoral Research Assistantship Requirements Engineering, Ca' Foscari University, Venice, Italy, 2020",0,both,yes,yes,no
edu_277fd29187,mem_d3afbe9061,Ph.D,University of Calcutta,Ph.D. Computer Science and Engineering (Specialization: Requirements Engineering),2018,"Ph.D. Computer Science and Engineering (Specialization: Requirements Engineering), University of Calcutta, India, 2018",1,both,yes,yes,no
edu_c0a3054aa5,mem_3a936b52e4,Bachelor of Science,University of Windsor,Bachelor of Science in Nursing -- Nursing (Honors),2004,"Bachelor of Science in Nursing -- Nursing (Honors), University of Windsor, 2004",0,both,yes,yes,no
edu_cdc7ca4252,mem_3a936b52e4,,University of Toronto,,2008,"Master of Nursing --- Nursing Administration, University of Toronto, 2008",1,both,yes,yes,no
edu_a5a4f75f96,mem_3a936b52e4,PhD,University of Toronto,PhD Nursing,2014,"PhD Nursing, University of Toronto, 2014",2,both,yes,yes,no
edu_7222dc9292,mem_1da9136136,,Imperial College,,1991,"B.S. Mathematics, Imperial College, 1991",0,both,yes,yes,no
edu_0066146a04,mem_1da9136136,Doctor of Philosophy,King's College,Doctor of Philosophy Neuroscience,1998,"Doctor of Philosophy Neuroscience, King's College, 1998",1,both,yes,yes,no
edu_1840020c0b,mem_1da9136136,,King's College,,1992,"M.S. Computation and Neural Systems, King's College, 1992",2,both,yes,yes,no
edu_5622e27ae6,mem_010c48c43f,PhD,Dr. Roach is an Associate Professor in the Departments of Family Medicine and Community Health Sciences at the University of Calgary and is the Deputy Director and Associate Scientific Director - Population Health at the O'Brien Institute for Public Health. She is a PhD health researcher and member of the Métis Nation of Alberta who has worked in a variety of academic and community health care settings,both in Canada and the UK for more than 20 years. Her research focuses on Indigenous health,,"Dr. Roach is an Associate Professor in the Departments of Family Medicine and Community Health Sciences at the University of Calgary and is the Deputy Director and Associate Scientific Director - Population Health at the O'Brien Institute for Public Health. She is a PhD health researcher and member of the Métis Nation of Alberta who has worked in a variety of academic and community health care settings, both in Canada and the UK for more than 20 years. Her research focuses on Indigenous health, specifically brain health and dementia in underserved populations.",0,both,yes,yes,no
edu_5490aca428,mem_3146e74c2b,,University of Calgary,,1988,"B.S. Zoology, University of Calgary, 1988",0,both,yes,yes,no
edu_b749dfb66e,mem_3146e74c2b,,University of Calgary,,1996,"Doctor of Medicine Medicine, University of Calgary, 1996",1,both,yes,yes,no
edu_a42ec62ef5,mem_3146e74c2b,Doctor of Philosophy,University of Calgary,Doctor of Philosophy Medicine,1994,"Doctor of Philosophy Medicine, University of Calgary, 1994",2,both,yes,yes,no
edu_aa4f843bd5,mem_3146e74c2b,,University of Calgary,,1990,"M.S. Medicine, University of Calgary, 1990",3,both,yes,yes,no
edu_02229003d7,mem_f2a4c01421,,School of Medicine Medical Degree,,1978,"School of Medicine Medical Degree, University College Dublin, Ireland, 1978",0,both,yes,yes,no
edu_e6e832dc5e,mem_f2a4c01421,,University College Dublin,,1982,"Residency Internal Medicine, University College Dublin, Ireland, 1982",1,both,yes,yes,no
edu_79d7ae8253,mem_f2a4c01421,,University of Manitoba,,1984,"Fellowship Respiratory Medicine, University of Manitoba, 1984",2,both,yes,yes,no
edu_ca77799674,mem_f2a4c01421,,University of Manitoba,,1987,"Fellowship Respiratory and Sleep Research, University of Manitoba, 1987",3,both,yes,yes,no
edu_2160fecc68,mem_f2a4c01421,,University of Manitoba,,1988,"Fellowship Critical Care Medicine, University of Manitoba, 1988",4,both,yes,yes,no
edu_6f300a874c,mem_0f847603bd,Doctor of Philosophy,University of Alberta,Doctor of Philosophy Neuroscience,1996,"Doctor of Philosophy Neuroscience, University of Alberta, 1996",0,both,yes,yes,no
edu_b7bf4f53d5,mem_0f847603bd,,University of Alberta,,1996,"Neuroscience Neuroscience, University of Alberta, 1996",1,both,yes,yes,no
edu_c0190f5299,mem_0f847603bd,,University of Guelph,,1990,"Science Biological Science, University of Guelph, 1990",2,both,yes,yes,no
edu_9c06156e8a,mem_e48b8f0a4b,B.Sc,University of Guelph,B.Sc Toxicology,1992,"B.Sc Toxicology, University of Guelph, 1992",0,both,yes,yes,no
edu_c052afb1f7,mem_e48b8f0a4b,,Doctor of Medicine University of Toronto,,1996,"Doctor of Medicine University of Toronto, 1996",1,both,yes,yes,no
edu_38317e8313,mem_e48b8f0a4b,Doctor of Philosophy,University of Toronto,,2007,"Doctor of Philosophy , University of Toronto, 2007",2,both,yes,yes,no
edu_10624c213d,mem_fb9f77988d,,Queen's University,,1984,"B.S. Biological Sciences, Queen's University, 1984",0,both,yes,yes,no
edu_2490e3fa3c,mem_fb9f77988d,Doctor of Philosophy,Queen's University,Doctor of Philosophy Physiology,1988,"Doctor of Philosophy Physiology, Queen's University, 1988",1,both,yes,yes,no
edu_ae2e749095,mem_fb9f77988d,,Queen's University,,1986,"M.S. Physiology, Queen's University, 1986",2,both,yes,yes,no
edu_952c376832,mem_cc81cc83d0,,Radboud University Nijmegen,,1970,"B.S. Chemistry, Radboud University Nijmegen, 1970",0,both,yes,yes,no
edu_e820fa4fb3,mem_cc81cc83d0,Doctor of Philosophy,Radboud University Nijmegen,Doctor of Philosophy Biochemistry,1980,"Doctor of Philosophy Biochemistry, Radboud University Nijmegen, 1980",1,both,yes,yes,no
edu_a7d725c7b9,mem_cc81cc83d0,,Radboud University Nijmegen,,1974,"M.S. Chemistry, Radboud University Nijmegen, 1974",2,both,yes,yes,no
edu_e17519d6a8,mem_3d16baf56d,,McMaster University,,2015,"BHSc (Hons) Health Sciences, McMaster University, 2015",0,both,yes,yes,no
edu_b059a56895,mem_3d16baf56d,PhD,Dalhousie University,PhD Clinical Psychology,2022,"PhD Clinical Psychology, Dalhousie University, 2022",1,both,yes,yes,no
edu_21c8df09f8,mem_3d16baf56d,,Alberta Children's Hospital,,2022,"Pre-Doctoral Residency Pediatric & Child Clinical Psychology, Alberta Children's Hospital, 2022",2,both,yes,yes,no
edu_859d46e711,mem_f84e71bbc5,,Carleton University,,1980,"B.S. Biochemistry, Carleton University, 1980",0,both,yes,yes,no
edu_6e78f1181d,mem_f84e71bbc5,,University of Ottawa,,1984,"Doctor of Medicine Medicine, University of Ottawa, 1984",1,both,yes,yes,no
edu_a3fe705dbd,mem_90ed7fe13a,,University of Sheffield,,1991,"Bach of Med and Surgery Medicine, University of Sheffield, 1991",0,both,yes,yes,no
edu_91652346f7,mem_90ed7fe13a,,University of Sheffield,,2005,"Doctor of Medicine Medicine, University of Sheffield, 2005",1,both,yes,yes,no
edu_ba46b3ae9a,mem_53686b30d5,,,,,"My research consists in the development of magnetic resonance imaging (MRI) methods to investigate brain function. I develop new data acquisition and processing technologies to characterize the healthy and diseased brain, particularly in the context of neurological disorders such as epilepsy and stroke. This can be used for the discovery of imaging biomarkers for disease diagnosis and to predict future outcomes, as well as to monitor the effects of therapeutic interventions. For example, this includes the identification of brain areas and brain states most vulnerable to epileptic seizures, or the characterization of functionality affected by a stroke that may then benefit from targeted treatments to optimize post-stroke recovery. On a more fundamental level, my research aims at better understanding how brain function and behaviour can be modulated by alterations in brain structure or by external brain stimulation.",0,both,yes,yes,no
edu_e253fe5377,mem_750ab2b996,,Wuhan University,,2001,"B.S. Mathematics, Wuhan University, 2001",0,both,yes,yes,no
edu_4aa8da54ff,mem_750ab2b996,Doctor of Philosophy,Peking University,Doctor of Philosophy Applied Mathematics,2006,"Doctor of Philosophy Applied Mathematics, Peking University, 2006",1,both,yes,yes,no
edu_b423f8df78,mem_e4ccd8bf83,B.A,University of Lethbridge,B.A. Biological Sciences,1972,"B.A. Biological Sciences, University of Lethbridge, 1972",0,both,yes,yes,no
edu_adbc8046d4,mem_e4ccd8bf83,Doctor of Philosophy,University of Calgary,Doctor of Philosophy Physiology,1976,"Doctor of Philosophy Physiology, University of Calgary, 1976",1,both,yes,yes,no
edu_61e67f5301,mem_ee14a139dc,,Madurai Kamaraj University,,1978,"Bach of Med and Surgery Medical Specializations, Madurai Kamaraj University, 1978",0,both,yes,yes,no
edu_0e6bb0426b,mem_ee14a139dc,,Bangalore University,,1985,"Doctor of Medicine Psychiatry, Bangalore University, 1985",1,both,yes,yes,no
edu_b4f661547c,mem_ee14a139dc,,University of Toronto,,1998,"M.S. Medical Specializations, University of Toronto, 1998",2,both,yes,yes,no
edu_1e9995e1ad,mem_ab971ed904,,University of Toronto,,1987,"Doctor of Medicine Surgical Specialties, University of Toronto, 1987",0,both,yes,yes,no
edu_76a6a9562c,mem_ab971ed904,,University of Toronto,,1992,"M.S. Other Basic Sciences, University of Toronto, 1992",1,both,yes,yes,no
edu_ff2d1f1f1a,mem_79f23a1fd5,BA,University of Western Ontario,BA Cross-Disciplinary Studies,,"BA Cross-Disciplinary Studies, University of Western Ontario,",0,both,yes,yes,no
edu_00a499a6f7,mem_79f23a1fd5,MD,MD University of British Columbia,,,"MD University of British Columbia,",1,both,yes,yes,no
edu_848fa6e8a9,mem_79f23a1fd5,MSc,University of Western Ontario,MSc Medical Biophysics,,"MSc Medical Biophysics, University of Western Ontario,",2,both,yes,yes,no
edu_e55f9703ba,mem_79f23a1fd5,,University of Western Ontario,,,"Residency Physical Medicine & Rehabilitation, University of Western Ontario,",3,both,yes,yes,no
edu_482bee5ff8,mem_cf878ce2e9,B.Sc,University of Calgary,B.Sc. Biochemistry,,"B.Sc. Biochemistry, University of Calgary,",0,both,yes,yes,no
edu_6252add606,mem_cf878ce2e9,Doctor of Philosophy,University of Calgary,Doctor of Philosophy Biophysical Chemistry,,"Doctor of Philosophy Biophysical Chemistry, University of Calgary,",1,both,yes,yes,no
edu_63a634b114,mem_cf878ce2e9,,University of Alberta,,,"Post Doctoral Fellow Biochemistry, University of Alberta,",2,both,yes,yes,no
